"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","88","95469.9831398734","74133.1082473084","75870.14428988358","285.4174185599637","287.74603462154596","197.6998778892945"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","52","28519.7911062987","12902.775298553797","13680.91308758267","195.11876176015687","218.0271582024807","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","90","104294.9937777737","89936.52050559594","59183.659315358025","236.7433626901262","293.4187943644946","172.76940058392745"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","98","136515.4565617085","108891.98853058922","52489.138808690295","335.56748189544504","378.09940342251093","172.36129105046595"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","89","98323.41317035338","77009.8270149546","77846.49549117316","285.34300304799774","287.67187676462055","197.63512012895757"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","99","139870.672287105","112672.52099845551","54212.388188354766","335.5215725396513","378.053246786629","172.32493796644695"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","90","101176.09908633168","79885.80424481076","79822.19914273564","285.26859159783044","287.5977229856165","197.57036515624856"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","53","30470.97872390027","15083.046880578604","15180.837208298042","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","91","101051.333092945","81948.49707216799","51024.14189402551","270.4324358267138","332.53164381357624","224.425132891688"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","100","143225.42893254163","116452.59191561562","55935.274043947175","335.4756645436643","378.0070917160106","172.2885855592408"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","54","32422.166341501837","17263.318462603413","16680.761329013414","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","92","103754.50237089499","85272.6115264713","53267.24893185768","270.31692779499883","332.4114454303311","224.31070378321644"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","101","146579.72651161434","120232.20129771992","57657.796382234344","335.4297579072696","377.9609382104307","172.25223382871704"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","91","98913.28695508087","75039.16581097689","78578.58727243834","331.05943145882554","327.3736043432061","222.21315725110514"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","55","34373.353959103406","19443.590044628218","18180.685449728786","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","93","106456.51664395249","88595.52409218132","55509.21174147457","270.2014273057507","332.2912565710022","224.19628096168978"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","102","149933.56503791685","124011.34916041656","59379.955209981796","335.3838526302525","377.9147862696639","172.21588277474524"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","92","102223.01296449798","78312.05072387731","80799.9617556817","330.972600941711","327.2884912900424","222.13744832433562"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","94","109157.37598750638","91917.23486449597","57750.030385715094","270.0859343553897","332.1710772314652","224.0818644240519"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","56","36324.54157670497","21623.861626653026","19680.609570444158","195.11876176015687","218.0271582024807","149.99241207153716"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","103","153286.94452504083","127790.03551935141","61101.750533953746","335.33794871239843","377.86863589348536","172.17953239719503"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","93","105531.87071573398","81584.08455253537","83020.57918088704","330.88577512360104","327.20338286580574","222.06174252053452"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","57","38275.729194306536","23804.133208677835","21180.53369115953","195.11876176015687","218.02715820248068","149.99241207153716"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","104","156639.86498657576","131568.2603901681","62823.1823609131","335.2920461534927","377.82248708166946","172.14318269593596"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","95","111857.08047690976","95237.74393857193","59989.704927387575","269.97044894033684","332.05090740759664","223.9674541672477"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","105","159992.32643610897","135346.02378850803","64544.25069762148","335.2461449533208","377.7763398339914","172.10683367083777"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","58","40226.91681190811","25984.40479070264","22680.4578118749","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","96","114555.6301874799","98557.05140952468","62228.23542926981","269.8549710570143","331.93074709527383","223.85305018822316"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","94","108839.86025576477","84855.26734322598","85240.4395792738","330.79895400307925","327.11827906906115","221.98603983867645"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","95","112146.98163155206","88125.59914220971","87459.54298205118","330.7121375787294","327.03317989837376","221.91034027773648"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","97","117253.02519449835","101875.15737242842","64465.62195410906","269.73950070184554","331.8105962903748","223.7386524839252"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","106","158333.43087389233","130161.82073001028","63777.98755083918","375.7040827204592","434.841274647919","198.40561522178703"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","59","42178.10442950968","28164.676372727445","24180.381932590273","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","98","119949.2655732109","105192.0619223162","66701.86456462208","269.6240378712547","331.69045498877824","223.62426105130177"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","96","115453.23489004342","91395.07999573281","89677.88942041807","330.6253258491356","326.94808535230914","221.83464383668965"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","107","162089.94952215286","134509.6988006959","65761.61669056833","375.6518648260527","434.78780706856367","198.36291397291538"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","60","44129.29204711125","30344.94795475225","25680.306053305645","195.11876176015687","218.02715820248068","149.99241207153716"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","99","122644.35139882757","108507.76515417984","68936.9633234951","269.50858256166737","331.57032318636385","223.50987588730186"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","108","165845.94600662738","138857.0422135551","67744.81882559104","375.5996484474512","434.73434128592004","198.3202135022697"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","97","118758.62007817223","94663.70995002714","91895.47892556318","330.5385188128819","326.8629954294328","221.75895051451135"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","98","122063.13724285776","97931.48905131024","94112.31152866496","330.45171646855243","326.77791012831045","221.6832603101772"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","100","125338.28274652267","111822.26716296996","71170.91829338386","269.39313476951","331.4502008790118","223.39549698887555"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","109","169601.42034247148","143203.85098655237","69727.59396368802","375.5474335844118","434.6808772997267","198.27751380969897"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","110","173356.3725448384","147550.1251376496","71709.94211263854","375.49522023669175","434.62741510972234","198.2348148950522"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","99","125366.78643100508","101198.41734578533","96328.38726089158","330.3649188147319","326.6928294475082","221.60757322266286"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","101","128031.05969143477","115135.568043596","73403.7295369136","269.2776944912101","331.33008806260324","223.2811243529738"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","102","130722.68230866673","118447.6678909262","75635.39711667909","269.1622617231964","331.2099847330198","223.16675797654875"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","111","177110.80262887888","151895.86468480606","73691.86328022032","375.44300840404793","434.5739547156453","198.1921167581784"
